id,x,y
43,143.51228,-284.06598
43,151.12274,-296.97653
43,158.70607,294.4522
43,165.1384,284.86276
43,170.41371,277.1728
43,174.53394,271.23935
43,177.57498,266.88873
43,179.69481,263.96085
43,181.36292,261.96252
43,183.36043,260.3077
43,185.77461,259.3923
43,188.32066,259.75256
43,190.48318,261.17908
43,192.95805,261.87598
43,195.45566,261.23074
43,197.57109,259.36743
43,199.35118,256.59488
43,201.27019,253.31116
43,203.5504,249.24149
43,206.13142,244.47688
43,208.96425,239.08307
43,212.0504,233.10213
43,215.40292,226.70668
44,-210.24948,163.1712
44,-202.40504,163.42116
44,-193.98235,163.63535
44,-185.07175,163.69391
44,-175.73639,163.4609
44,-166.02592,162.88136
44,-155.94437,162.03853
44,-145.47906,161.07777
44,-134.65851,160.02742
44,-123.51666,159.05577
44,-112.128784,158.42987
44,-100.5937,158.30034
44,-89.012924,158.8124
44,-77.469444,160.03882
44,-66.309425,162.16823
44,-55.893703,165.31386
44,-46.630306,169.63394
44,-38.378742,175.21281
44,-30.22565,181.48009
44,-22.010433,188.27997
44,-13.578766,195.43127
44,-4.8089833,202.7339
44,4.422329,209.8118
44,14.114111,216.12383
44,24.083227,221.29979
45,-290.1496,171.88835
45,-280.3245,161.53575
45,-270.03503,151.92062
45,-259.3155,143.0186
45,-248.19875,134.78539
45,-236.72386,127.16804
45,-224.92899,120.07802
45,-212.84773,113.52798
45,-200.51486,107.436554
45,-187.95944,101.68296
45,-175.22993,96.045845
45,-162.4166,90.31237
45,-149.58398,84.3966
45,-136.75574,78.32113
45,-123.973305,72.0685
45,-111.251045,65.561264
45,-98.58961,58.73973
45,-85.98859,51.626198
45,-73.44449,44.238583
45,-60.944775,36.602314
45,-48.49539,28.734665
45,-36.143417,20.602829
45,-23.891155,12.223821
45,-11.732975,3.6176324
45,0.3950553,-5.1589165
46,-319.8341,-207.25948
46,-313.43164,-193.61456
46,-306.90323,-179.99033
46,-299.93878,-166.6883
46,-292.40042,-153.9461
46,-284.3263,-141.75647
46,-275.72742,-130.14803
46,-266.57086,-119.25449
46,-256.88562,-109.1367
46,-246.71558,-99.82233
46,-236.11052,-91.34715
46,-225.12831,-83.77171
46,-213.8341,-77.14163
46,-202.32133,-71.55524
46,-190.65552,-67.00014
46,-178.90833,-63.474445
46,-167.17697,-61.018955
46,-155.56543,-59.703827
46,-144.07483,-59.34186
46,-132.69455,-59.733624
46,-121.464355,-60.826527
46,-110.419785,-62.572453
46,-99.570366,-64.90592
46,-88.90835,-67.76261
46,-78.412445,-71.08481
47,-31.326672,140.2641
47,-38.5071,136.0364
47,-43.84021,132.14008
47,-47.491203,128.46364
47,-49.665176,125.13042
47,-50.816998,121.53525
47,-51.39153,117.08756
47,-51.262722,111.9235
47,-50.59031,106.05466
47,-49.283173,99.62346
47,-47.17386,92.87657
47,-44.041847,86.52348
47,-40.670265,82.27793
47,-37.948845,78.69672
47,-35.137306,74.736725
47,-31.950554,70.28005
47,-28.310896,65.32236
47,-24.198107,59.866993
47,-19.614407,53.939987
47,-14.551287,47.597385
47,-9.037759,40.864452
47,-3.104403,33.76515
47,3.2229757,26.32659
47,9.923751,18.578718
47,16.987179,10.560034
48,170.1225,195.13295
48,161.56201,203.04584
48,153.63545,211.51286
48,146.25612,220.09209
48,140.17633,227.43169
48,135.58934,233.45552
48,132.45477,239.1185
48,130.27283,245.36946
48,129.0891,251.63606
48,129.11157,257.4782
48,129.83461,263.85364
48,130.92543,270.88556
48,132.55861,278.38925
48,134.28476,285.93134
48,135.95316,293.43756
48,137.62155,-300.0
48,139.47638,-293.62433
48,141.56676,-288.9647
48,143.20908,-285.8607
48,143.8115,-283.333
48,145.20273,-281.1848
48,145.4613,-282.89444
48,144.99019,-285.54855
48,145.0354,-288.72668
48,145.11926,-291.9513
49,396.51224,278.30692
49,382.6366,283.2621
49,368.8812,288.67416
49,355.10406,294.32104
49,341.2677,-300.0
49,328.63132,-295.1721
49,317.903,-291.72003
49,308.96848,-289.67303
49,303.06778,-288.83014
49,301.5267,-286.7019
49,299.6106,-284.95752
49,297.17648,-284.11163
49,294.65073,-284.57614
49,292.6815,-286.30948
49,291.40897,-289.07016
49,292.2123,-291.50113
49,293.4661,-293.8472
49,294.68472,-296.23648
49,295.454,-298.7255
49,295.55127,298.7024
49,295.56296,296.10284
49,295.8265,293.51703
49,296.32562,290.87692
49,297.11273,288.00592
49,298.17233,284.78238
50,66.17029,99.12215
50,62.35539,103.044876
50,59.78024,106.845566
50,58.56698,110.189476
50,58.490963,113.84029
50,58.833645,118.32418
50,59.378586,123.66461
50,60.064663,129.80542
50,60.85403,136.68808
50,61.779232,144.24504
50,62.876064,152.40887
50,64.01196,161.1414
50,65.09901,170.4014
50,66.22048,180.12907
50,67.52196,190.24817
50,69.09522,200.69035
50,71.05009,211.40108
50,73.721985,222.02965
50,77.31752,231.68373
50,81.47806,239.64201
50,86.05098,245.92477
50,90.89334,250.59207
50,95.79544,253.65407
50,100.6625,255.18217
50,105.37326,255.24913
51,-106.49785,-124.13762
51,-100.678505,-125.26214
51,-96.38798,-126.011826
51,-92.52649,-126.812195
51,-88.10392,-128.2697
51,-83.752014,-130.50098
51,-79.12912,-132.9168
51,-73.71223,-135.44966
51,-67.554,-138.2522
51,-60.78537,-141.4736
51,-53.492573,-145.12909
51,-45.711067,-149.15204
51,-37.516674,-153.52988
51,-29.131746,-158.3914
51,-20.79931,-163.83678
51,-12.490497,-169.88391
51,-3.8817008,-176.27808
51,5.139481,-182.77852
51,14.524841,-189.40004
51,24.215385,-196.17862
51,34.132896,-203.1648
51,44.183937,-210.4166
51,54.315186,-217.9368
51,64.54279,-225.6558
51,74.86694,-233.52425
52,271.93292,163.79202
52,264.37082,166.2308
52,256.84598,169.5982
52,249.43973,173.85481
52,241.95218,178.84279
52,234.59918,184.60713
52,227.49191,191.12889
52,220.68958,198.36574
52,214.24855,206.26846
52,208.25618,214.78415
52,202.84982,223.84883
52,198.04683,233.39206
52,193.86418,243.32779
52,190.42824,253.4251
52,187.82971,261.30478
52,185.85208,268.05023
52,184.88365,274.96725
52,185.1968,280.80582
52,185.90575,284.73178
52,187.36635,286.90314
52,189.60075,288.19736
52,192.17097,288.41992
52,194.74333,287.54065
52,197.30756,285.65234
52,199.81749,282.8295
53,-358.8342,140.07039
53,-356.0447,150.0697
53,-352.22906,159.02687
53,-347.43356,167.30827
53,-341.72784,175.00627
53,-335.18304,182.1219
53,-327.9241,188.99881
53,-320.0199,195.77397
53,-311.49097,202.28043
53,-302.35843,208.08356
53,-292.67145,213.18138
53,-282.46603,217.67996
53,-271.76907,221.73985
53,-260.62473,225.54665
53,-249.09299,229.35005
53,-237.2333,233.25212
53,-225.11134,237.34935
53,-212.80571,241.7421
53,-200.38475,246.49625
53,-187.88841,251.62805
53,-175.32698,257.11365
53,-162.70496,262.92416
53,-150.0225,269.0275
53,-137.2543,275.3532
53,-124.32216,281.7322
54,-211.71028,-119.1712
54,-202.94925,-109.89605
54,-195.99356,-101.619385
54,-189.27509,-94.34753
54,-183.19011,-86.96397
54,-176.95921,-79.58607
54,-170.17009,-72.92595
54,-163.25343,-67.82181
54,-156.08957,-64.09913
54,-148.68271,-61.62662
54,-141.18185,-60.40464
54,-133.44885,-60.224083
54,-125.473526,-60.975204
54,-117.25005,-62.553368
54,-108.77134,-64.85907
54,-100.08968,-67.86478
54,-91.24699,-71.53702
54,-82.2446,-75.80701
54,-73.097725,-80.62458
54,-63.821823,-85.945366
54,-54.413727,-91.70328
54,-44.840733,-97.81459
54,-35.044266,-104.188126
54,-25.033287,-110.80088
54,-14.832851,-117.636955
55,108.199974,-3.4637527
55,111.46329,-9.392599
55,114.88872,-16.034973
55,118.394,-23.353008
55,121.89862,-31.31015
55,125.481705,-39.834625
55,129.21056,-48.856964
55,133.14049,-58.31066
55,137.31638,-68.133675
55,141.74611,-78.27744
55,146.41321,-88.70654
55,151.28358,-99.39577
55,156.28728,-110.33781
55,161.36537,-121.51756
55,166.47191,-132.91273
55,171.56361,-144.50137
55,176.68106,-156.2356
55,182.0603,-167.98213
55,187.76157,-179.68127
55,193.72148,-191.35599
55,199.93741,-202.99649
55,206.4186,-214.583
55,213.1349,-226.13242
55,220.05719,-237.67055
55,227.13655,-249.24219
56,-223.2204,148.0876
56,-215.86299,144.94556
56,-207.99568,142.0773
56,-199.55786,139.17516
56,-190.6244,136.24806
56,-181.2985,133.28412
56,-171.78235,130.09903
56,-162.25562,126.59146
56,-152.70609,122.56005
56,-142.99968,118.03916
56,-133.13023,113.103096
56,-122.97293,107.99847
56,-112.50129,102.76629
56,-101.73522,97.389465
56,-90.69612,91.89144
56,-79.54091,86.06664
56,-68.31285,79.90262
56,-57.10439,73.34394
56,-45.927475,66.428085
56,-34.793053,59.20346
56,-23.760187,51.69349
56,-12.904336,43.94875
56,-2.259383,36.12364
56,8.188757,28.438576
56,18.586182,21.045683
57,-328.48367,16.614532
57,-316.55334,7.8255825
57,-304.67963,0.6169796
57,-293.03275,-5.008317
57,-281.49536,-9.272779
57,-269.898,-12.432407
57,-258.10193,-14.840537
57,-246.04001,-16.852203
57,-233.71812,-18.896706
57,-221.16138,-21.050018
57,-208.4466,-23.479536
57,-195.6836,-26.349514
57,-182.9033,-29.659777
57,-170.12607,-33.38694
57,-157.36249,-37.50031
57,-144.6162,-41.96138
57,-131.90227,-46.75191
57,-119.22558,-51.84114
57,-106.61286,-57.22772
57,-94.10727,-62.9307
57,-81.72039,-68.924225
57,-69.48065,-75.19949
57,-57.393566,-81.72498
57,-45.449047,-88.456566
57,-33.629383,-95.34537
58,-72.240555,-52.22352
58,-79.33339,-57.482582
58,-84.656334,-62.033543
58,-88.480606,-65.577614
58,-90.99272,-68.06829
58,-92.574875,-70.12691
58,-93.63537,-72.49215
58,-93.800156,-75.06613
58,-92.714226,-77.46992
58,-90.478096,-79.728645
58,-87.35277,-82.450264
58,-83.49027,-85.735565
58,-78.91875,-89.49231
58,-73.631935,-93.57849
58,-67.75549,-98.06453
58,-61.368507,-102.97235
58,-54.544247,-108.30626
58,-47.30951,-114.011734
58,-39.685074,-120.03155
58,-31.688702,-126.30793
58,-23.36654,-132.82564
58,-14.754515,-139.55827
58,-5.8844824,-146.47844
58,3.222791,-153.54984
58,12.510939,-160.78438
59,265.37756,-149.39734
59,255.42351,-159.1613
59,247.26038,-168.89954
59,240.79956,-178.51367
59,235.99477,-187.84692
59,232.70796,-196.85057
59,230.72508,-205.725
59,229.7895,-214.6957
59,229.63594,-223.92984
59,230.10661,-233.47346
59,231.01208,-243.36917
59,232.16258,-253.63716
59,233.42091,-264.2652
59,234.77979,-275.24188
59,236.14655,-286.60968
59,237.5343,-298.12262
59,238.81657,292.32614
59,239.6585,284.2908
59,240.47356,278.23578
59,241.19533,273.9333
59,242.08696,270.85013
59,243.55858,267.11575
59,245.4968,262.56436
59,247.67964,257.27777
59,249.46608,251.37668
60,296.12515,-126.26782
60,300.84628,-130.93646
60,305.46158,-136.47047
60,310.49417,-142.55804
60,315.8763,-149.18425
60,320.73502,-156.45184
60,325.04993,-164.37196
60,328.67102,-172.86417
60,331.7914,-181.90749
60,334.64996,-191.481
60,337.26874,-201.5364
60,339.73947,-212.01201
60,342.07486,-222.86385
60,344.31934,-234.05627
60,346.48956,-245.56592
60,348.5835,-257.38443
60,350.5945,-269.45615
60,352.59732,-281.55002
60,354.60013,-293.6439
60,356.60114,296.97086
60,358.60452,284.88803
60,360.8837,273.2542
60,363.3275,261.79633
60,365.84457,250.67485
60,368.70572,240.50833
61,82.447815,105.84257
61,92.21809,116.66643
61,100.59813,127.748085
61,107.78149,139.11057
61,113.775055,150.68471
61,118.56126,162.36801
61,122.17768,174.10399
61,124.751595,185.90395
61,126.60734,197.89406
61,128.07494,210.13493
61,129.56754,222.63939
61,130.99666,235.38066
61,132.42203,248.31723
61,133.94684,261.38812
61,136.00285,274.31177
61,138.68431,286.96973
61,141.47502,299.58667
61,144.5594,-291.86642
61,148.83296,-283.91574
61,153.16843,-277.80237
61,157.50505,-273.321
61,161.81168,-270.30548
61,166.07576,-268.57663
61,170.23752,-267.9454
61,174.11066,-268.19156
62,84.989174,-80.343
62,90.4546,-79.97494
62,95.43113,-80.880646
62,100.01077,-82.85841
62,104.57838,-85.72501
62,109.34816,-89.48945
62,114.33934,-94.06413
62,119.542984,-99.3823
62,124.93825,-105.38851
62,130.49374,-112.036804
62,136.14378,-119.30452
62,141.82672,-127.16764
62,147.45662,-135.6087
62,152.96887,-144.60136
62,158.33543,-154.10849
62,163.5539,-164.08574
62,168.69997,-174.47011
62,174.01086,-185.12631
62,179.55249,-195.98148
62,185.22896,-207.06313
62,191.08522,-218.31467
62,197.14647,-229.68384
62,203.37996,-241.16391
62,209.76419,-252.75385
62,216.23038,-264.50586
63,-180.75815,198.34879
63,-173.30205,185.02348
63,-165.2928,172.64508
63,-156.71387,161.24324
63,-147.82402,150.07689
63,-139.21814,138.65915
63,-130.68925,127.035736
63,-122.02486,115.38835
63,-113.08559,103.86546
63,-104.0377,92.32047
63,-95.13985,80.5567
63,-86.32482,68.61445
63,-77.55308,56.515434
63,-68.7609,44.311836
63,-59.9285,32.029457
63,-50.94648,19.77362
63,-41.734768,7.634797
63,-32.33617,-4.416318
63,-22.772274,-16.384047
63,-13.07613,-28.285759
63,-3.2555578,-40.12147
63,6.6939845,-51.88233
63,16.748917,-63.60937
63,26.918455,-75.28404
63,37.20924,-86.88984
64,155.78148,-64.53432
64,160.73393,-67.242035
64,165.75722,-70.87422
64,170.98152,-75.29695
64,176.47293,-80.402626
64,182.22482,-86.12923
64,188.16412,-92.451965
64,194.14496,-99.378
64,200.07805,-106.86243
64,205.91968,-114.80857
64,211.61357,-123.10583
64,217.14224,-131.67372
64,222.53644,-140.51604
64,227.80606,-149.68626
64,232.94093,-159.22229
64,237.89127,-169.16986
64,242.69437,-179.54338
64,247.51735,-190.27875
64,252.34595,-201.35493
64,257.17737,-212.75668
64,262.06848,-224.45654
64,267.04456,-236.4225
64,272.29755,-248.43983
64,277.59735,-260.435
64,282.89716,-272.4301
65,-264.17444,-172.01508
65,-261.97858,-158.47581
65,-259.01688,-145.72284
65,-255.23251,-133.81227
65,-250.52545,-122.54831
65,-244.94075,-111.920334
65,-238.52959,-102.01422
65,-231.3515,-92.88552
65,-223.46751,-84.55565
65,-214.96114,-77.17646
65,-205.92955,-70.836075
65,-196.51216,-65.64839
65,-186.76859,-61.56765
65,-176.74783,-58.53337
65,-166.52501,-56.52462
65,-156.17526,-55.51225
65,-145.8103,-55.482033
65,-135.51108,-56.341015
65,-125.28147,-57.945465
65,-115.097046,-60.20071
65,-104.92288,-63.041416
65,-94.73218,-66.42069
65,-84.5067,-70.30047
65,-74.22949,-74.639656
65,-63.88518,-79.39613
66,-99.84383,48.239983
66,-110.640076,54.583908
66,-119.145294,60.282722
66,-125.62198,64.91421
66,-130.35661,68.76797
66,-133.47165,71.942696
66,-135.1172,74.45651
66,-135.51974,77.00006
66,-134.63211,79.4255
66,-132.60138,81.368286
66,-129.55203,82.87956
66,-125.581825,83.98374
66,-120.7953,84.52351
66,-115.28526,84.480064
66,-109.13923,83.97669
66,-102.42153,83.10098
66,-95.20351,81.76748
66,-87.52892,79.9551
66,-79.43621,77.67367
66,-70.98437,74.93979
66,-62.2502,71.69433
66,-53.24703,67.9681
66,-43.982822,63.84445
66,-34.461082,59.441746
66,-24.692469,54.791103
67,-257.5049,-128.9056
67,-251.77821,-135.13539
67,-245.69191,-139.80205
67,-238.92764,-143.52554
67,-231.64827,-146.20369
67,-223.9439,-147.82631
67,-215.79755,-148.5772
67,-207.16449,-148.66222
67,-198.03574,-148.23509
67,-188.40141,-147.54103
67,-178.25504,-146.91429
67,-167.67401,-146.59653
67,-156.734,-146.72884
67,-145.48373,-147.3271
67,-133.96812,-148.39873
67,-122.29548,-150.05582
67,-110.47393,-152.2453
67,-98.51496,-154.92337
67,-86.46075,-158.09433
67,-74.32801,-161.72896
67,-62.142525,-165.81326
67,-49.928104,-170.33185
67,-37.697506,-175.25235
67,-25.47711,-180.56305
67,-13.292578,-186.26073
68,31.526976,17.206999
68,22.02169,21.219091
68,12.304627,24.311049
68,4.115083,27.294924
68,-2.1505861,30.085037
68,-6.655005,32.39082
68,-9.537721,34.28011
68,-11.198456,36.260315
68,-11.834119,38.75788
68,-11.275118,41.39678
68,-9.661707,44.432533
68,-7.2669735,48.119083
68,-4.2466674,52.499012
68,-0.6980891,57.556385
68,3.2927723,63.270203
68,7.65509,69.61293
68,12.364111,76.53096
68,17.414791,83.96351
68,22.784115,91.86754
68,28.500404,100.16734
68,34.63334,108.75129
68,41.23069,117.51394
68,48.414524,126.204834
68,56.259872,134.1346
68,64.55635,140.75034
69,154.67581,273.29932
69,155.767,284.07056
69,156.85818,294.8418
69,158.09329,-295.034
69,159.84308,-286.81064
69,160.77713,-281.8466
69,162.2879,-278.43494
69,164.30588,-276.51266
69,166.80177,-275.88693
69,169.52173,-276.51816
69,172.35556,-278.3278
69,174.75545,-281.39944
69,176.52415,-285.48364
69,178.18198,-290.28137
69,179.5253,-294.9577
69,179.62405,-298.4168
69,179.75276,298.60248
69,180.2192,296.04916
69,181.24074,293.47626
69,182.17062,290.74036
69,182.63481,288.15714
69,183.4566,285.1416
69,184.58856,281.41754
69,185.99242,277.01474
69,187.66435,271.97638
70,334.06778,-248.36775
70,325.72574,-246.23605
70,318.62048,-245.41174
70,312.77444,-245.73618
70,308.29037,-246.98459
70,305.15286,-248.95854
70,303.4172,-251.31567
70,302.7194,-254.25317
70,302.01755,-258.05722
70,301.3857,-262.6846
70,300.67142,-268.02798
70,299.96698,-273.89175
70,299.4302,-279.87976
70,299.46808,-285.67987
70,299.62616,-291.4355
70,299.78424,-297.1911
70,299.9558,297.61346
70,300.41013,294.61792
70,301.14172,291.8935
70,301.95364,288.40662
70,302.9416,284.02158
70,304.12057,278.74475
70,305.44147,272.63626
70,306.91373,265.778
70,308.7403,258.39938
71,-211.21124,-173.0015
71,-214.47305,-174.86583
71,-217.61734,-175.35292
71,-220.22668,-174.64177
71,-222.11638,-172.89153
71,-222.90007,-170.44128
71,-222.40558,-167.80597
71,-220.72084,-165.29771
71,-217.98065,-162.97603
71,-214.26926,-160.80365
71,-209.64621,-158.81367
71,-204.16711,-157.03017
71,-197.8956,-155.5384
71,-190.89827,-154.40152
71,-183.28348,-153.77711
71,-175.14203,-153.75401
71,-166.53433,-154.32878
71,-157.51555,-155.49211
71,-148.15398,-157.25787
71,-139.65991,-156.67319
71,-132.06497,-155.0765
71,-124.54871,-153.97864
71,-116.93531,-153.61967
71,-109.18117,-154.00139
71,-101.244675,-155.06505
72,70.50625,-300.0
72,70.13791,-297.4514
72,70.9677,-295.0125
72,72.867004,-293.26794
72,75.52198,-292.5287
72,78.794846,-292.80222
72,82.6271,-294.0196
72,87.00211,-296.0842
72,91.80196,-298.9964
72,96.68276,298.45782
72,100.80945,296.49335
72,104.20182,295.93875
72,106.996574,296.7112
72,109.27995,298.70767
72,111.03997,-299.50058
72,113.19108,-298.0844
72,115.765625,-297.87234
72,118.44166,-298.883
72,121.36783,299.39804
72,124.68019,296.47232
72,128.14848,292.6377
72,131.7895,287.97955
72,135.66121,282.6013
72,139.72888,276.55334
72,143.94266,269.87247
73,-82.860954,-285.2088
73,-75.0423,-277.67804
73,-67.93141,-269.457
73,-61.022125,-260.94955
73,-53.604496,-253.64749
73,-45.79599,-247.701
73,-37.875366,-243.26048
73,-29.777475,-240.16742
73,-21.418417,-238.23633
73,-12.825144,-237.38063
73,-4.0860395,-237.57532
73,4.7195597,-238.78215
73,13.562391,-240.93031
73,22.349398,-243.99844
73,31.044914,-247.932
73,39.59027,-252.68631
73,48.028584,-258.16812
73,56.759983,-263.93408
73,65.74734,-269.99588
73,74.87606,-276.39203
73,83.923744,-283.23102
73,92.727715,-290.5078
73,101.22297,-298.29492
73,109.598076,293.85202
73,117.43271,285.63885
74,-173.19307,108.48105
74,-173.68391,114.02236
74,-172.85458,118.97802
74,-170.81918,123.45823
74,-167.73349,127.18719
74,-163.73485,130.1118
74,-158.93864,132.3406
74,-153.47038,133.79723
74,-147.40599,134.46849
74,-140.7202,134.5699
74,-133.39226,134.45311
74,-125.45576,134.39204
74,-116.966095,134.50217
74,-107.99048,134.90181
74,-98.65396,135.8043
74,-89.02721,137.26459
74,-79.120964,139.22157
74,-69.062096,141.78993
74,-59.00563,145.06566
74,-48.95673,148.99866
74,-38.84841,153.47418
74,-28.63607,158.39201
74,-18.244968,163.60751
74,-7.5526724,168.81938
74,3.5013099,173.70886
75,-247.44572,105.160995
75,-257.38406,98.754166
75,-265.4043,93.43008
75,-271.7264,89.227005
75,-276.32806,85.73476
75,-279.2217,82.65066
75,-280.54208,80.124954
75,-280.6941,77.550285
75,-279.6558,75.18714
75,-277.5178,73.208145
75,-274.3468,71.39476
75,-270.21603,69.667015
75,-265.20114,67.96445
75,-259.37476,66.2336
75,-252.80605,64.41667
75,-245.5571,62.478157
75,-237.67934,60.411953
75,-229.21672,58.226475
75,-220.22081,55.892776
75,-210.7397,53.387146
75,-200.82338,50.678555
75,-190.50612,47.77474
75,-179.81798,44.68684
75,-168.81242,41.36243
75,-157.53447,37.769814
76,-387.14526,-62.831535
76,-393.7991,-53.350445
76,-399.0726,-43.680748
76,396.4403,-34.507214
76,391.32834,-27.055857
76,385.74277,-21.04576
76,379.3415,-15.638443
76,372.3073,-11.099574
76,365.3446,-7.99152
76,358.83807,-6.3967757
76,352.82028,-6.2004437
76,347.39664,-7.287297
76,342.61627,-9.549456
76,338.48975,-12.887451
76,334.96884,-17.2184
76,332.04358,-22.455048
76,329.84848,-28.46396
76,328.33713,-35.180546
76,327.42923,-42.559586
76,327.0456,-50.56177
76,327.17172,-59.128662
76,327.79337,-68.206055
76,328.9113,-77.739105
76,330.5151,-87.68062
76,332.5754,-97.995056
77,-201.73697,52.903034
77,-203.45517,48.875084
77,-203.75194,45.289356
77,-202.8501,42.44412
77,-200.82718,40.261475
77,-197.8222,38.777893
77,-193.90309,37.604195
77,-189.2857,35.797726
77,-184.17468,33.20214
77,-178.5177,29.965591
77,-172.29546,26.224806
77,-165.62349,21.944336
77,-158.55077,17.152096
77,-151.05522,11.957069
77,-143.1186,6.4614234
77,-134.77739,0.6901517
77,-126.04861,-5.301159
77,-116.957565,-11.461786
77,-107.58278,-17.838497
77,-97.97046,-24.435743
77,-88.15397,-31.244633
77,-78.16332,-38.25648
77,-68.023285,-45.46049
77,-57.74537,-52.835403
77,-47.344128,-60.365288
78,-43.50784,96.40085
78,-43.14152,98.95411
78,-41.58113,101.501915
78,-39.038063,104.38261
78,-35.68459,107.74661
78,-31.789528,111.82695
78,-27.561256,116.68016
78,-23.44527,122.39122
78,-19.581942,128.9234
78,-15.915324,136.20607
78,-12.165283,144.11932
78,-8.290619,152.60349
78,-4.326905,161.62076
78,-0.28892684,171.12889
78,3.811495,181.0881
78,7.9745626,191.45792
78,12.210403,202.19911
78,16.569511,213.26608
78,21.180231,224.55748
78,26.494856,235.47162
78,32.6194,245.5061
78,39.460625,254.42819
78,46.824562,262.00415
78,54.44706,268.01263
78,62.16514,272.39474
79,18.447653,-182.61285
79,10.265884,-182.80139
79,3.8726697,-182.48383
79,-1.0013561,-181.44339
79,-4.415645,-179.85016
79,-6.504822,-177.91646
79,-8.014379,-175.801
79,-9.512285,-173.67622
79,-10.875576,-171.4625
79,-12.088324,-169.16376
79,-12.965051,-166.7199
79,-13.370981,-164.15535
79,-13.101788,-161.57942
79,-11.926846,-159.27965
79,-9.851902,-157.75716
79,-7.2477374,-157.43773
79,-4.197997,-158.22678
79,-0.4684083,-159.7263
79,3.9093661,-161.78113
79,8.846622,-164.42477
79,14.282935,-167.64671
79,20.170837,-171.4218
79,26.479736,-175.7063
79,33.2073,-180.41463
79,40.35846,-185.20009
80,235.18657,204.45264
80,227.86238,215.80649
80,220.67838,227.3891
80,213.41331,238.86066
80,205.9531,249.58823
80,199.95874,258.86066
80,195.49403,266.70612
80,192.48073,273.1834
80,190.69977,278.95236
80,189.61913,283.38904
80,188.57391,287.61823
80,187.04233,292.22714
80,185.66074,296.89194
80,184.33829,-298.95163
80,183.93681,-295.94827
80,183.85976,-293.3539
80,183.14973,-290.85526
80,182.23952,-288.42087
80,181.41591,-285.9573
80,180.63031,-283.48163
80,179.96654,-280.97058
80,179.6276,-278.39532
80,179.66309,-275.7995
80,180.27667,-273.27716
80,181.49684,-270.9922
81,22.012022,34.658127
81,29.522987,31.045414
81,36.473755,26.530027
81,42.50722,21.17084
81,48.19188,14.989418
81,53.75206,8.060556
81,59.2414,0.45456827
81,64.60717,-7.789732
81,69.89467,-16.611221
81,75.15515,-25.94992
81,80.42784,-35.75138
81,85.74628,-45.97007
81,91.13981,-56.55942
81,96.74029,-67.42122
81,102.56235,-78.51567
81,108.55991,-89.84082
81,114.69749,-101.38977
81,121.08182,-113.05716
81,127.89349,-124.65712
81,135.12608,-136.16382
81,142.66103,-147.67134
81,150.43835,-159.20956
81,158.40932,-170.79822
81,166.55806,-182.4308
81,174.87733,-194.09734
82,44.82025,71.67091
82,36.000908,61.31878
82,28.312346,51.525665
82,20.763878,41.472862
82,12.983341,31.487244
82,5.335415,21.334757
82,-1.7573941,10.763462
82,-7.607462,-0.034855366
82,-12.105147,-10.898109
82,-15.2900505,-21.748026
82,-17.25018,-32.47797
82,-17.857601,-42.713818
82,-17.25092,-52.5331
82,-15.570726,-62.04783
82,-12.924244,-71.382
82,-9.522562,-80.739395
82,-5.509652,-90.20948
82,-0.9465251,-99.79436
82,4.179499,-109.42579
82,9.856564,-119.058014
82,16.04485,-128.67908
82,22.708939,-138.26933
82,29.815857,-147.80327
82,37.35061,-157.23196
82,45.297455,-166.50597
83,-71.29175,58.26187
83,-63.640137,47.909218
83,-57.42638,37.415844
83,-52.300774,26.661135
83,-47.828312,15.532313
83,-43.81591,4.013365
83,-40.124252,-7.874999
83,-36.45226,-20.07496
83,-32.57134,-32.479156
83,-28.02712,-44.652073
83,-22.654768,-56.28876
83,-16.553493,-67.45954
83,-9.843523,-78.37239
83,-2.6769912,-89.24106
83,4.8544617,-100.12436
83,12.692182,-111.039894
83,20.853138,-121.93375
83,29.371035,-132.7337
83,38.2534,-143.38727
83,47.458332,-153.91684
83,56.879765,-164.41931
83,66.450356,-174.93549
83,76.13407,-185.46675
83,85.94091,-195.9704
83,95.86159,-206.42867
84,-350.06067,-195.75583
84,-351.63428,-207.52156
84,-354.245,-218.07262
84,-357.8792,-228.03488
84,-361.85925,-237.81827
84,-365.00162,-247.97334
84,-366.9151,-257.98117
84,-367.53693,-266.13077
84,-368.16473,-273.49918
84,-368.79254,-280.86758
84,-369.42035,-288.236
84,-370.04816,-295.6044
84,-370.6316,298.2757
84,-370.4714,292.36182
84,-369.12103,287.35736
84,-366.6497,283.13104
84,-363.14456,279.627
84,-358.68997,276.80414
84,-353.36743,274.63397
84,-347.25458,273.0949
84,-340.42368,272.1664
84,-332.941,271.82675
84,-324.86676,272.05243
84,-316.2555,272.81857
84,-307.15222,274.09085
85,-105.56052,181.57903
85,-97.6106,187.40286
85,-89.172005,192.09839
85,-80.40398,197.22243
85,-71.566925,202.97372
85,-62.71335,209.33632
85,-54.124134,216.38394
85,-46.01046,224.13594
85,-38.425114,232.54811
85,-31.254301,241.55424
85,-24.263641,251.0598
85,-17.429632,261.03043
85,-10.740767,271.43286
85,-4.1864867,282.235
85,2.394582,293.34125
85,9.174411,-297.29553
85,16.305197,-287.52414
85,23.7953,-279.35666
85,31.523636,-272.76184
85,39.379574,-267.67874
85,47.31388,-263.99173
85,55.33345,-261.56796
85,63.408623,-260.31827
85,71.54634,-260.15
85,79.77345,-260.97324
